mou,totmrc,vceovr,datovr,roam,change_mou,change_rev,drop_vce,blck_vce,unan_vce,plcd_dat,recv_vce,custcare,ccrndmou,threeway,mou_cvce,mou_cdat,mou_rvce,owylis_vce,mouowylisv,iwylis_vce,mouiwylisv,mou_peav,mou_pead,opk_vce,mou_opkv,drop_blk,complete,callwait,months,uniqsubs,actvsubs,asl_flag,adjrev,adjmou,avgrev,avg3qty,avg6rev,refurb_new,hnd_price,phones,models,hnd_webcap,lor,dwlltype,adults,income,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID,new_cell_N,new_cell_U,new_cell_Y,prizm_social_one_C,prizm_social_one_R,prizm_social_one_S,prizm_social_one_T,prizm_social_one_U,dualband_N,dualband_T,dualband_Y,marital_A,marital_B,marital_M,marital_S,marital_U,dualband_U
315.5,29.99,1.0,0.0,0.0,9.5,-1.17,5.0,2.666666667,104.0,0.0,58.33333333,18.0,31.0,1.0,179.2933333,0.0,60.37,29.66666667,20.97666667,14.0,24.14666667,142.22,0.0,57.0,97.44333333,7.666666667,132.6666667,0.0,9,1,1,1,315.83,2613.0,39.48,150,36.0,0,199.9899902,2.0,2.0,0,4.0,0,1.0,3.0,0,0,0,0,260.0,1090053,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
352.5,17.4975,13.4,0.0,0.0,-352.5,-33.6975,9.666666667,5.0,53.33333333,0.0,40.66666667,0.666666667,0.666666667,0.0,369.2133333,0.0,115.96,25.33333333,30.93666667,0.0,0.0,314.4266667,0.0,73.33333333,170.7466667,14.66666667,175.3333333,3.333333333,11,1,1,1,806.21,5060.0,80.62,158,68.0,1,59.98999023,2.0,2.0,0,11.0,1,3.0,6.0,0,0,0,0,57.0,1090054,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
553.0,10.0,28.4,0.0,0.47,-121.0,-28.87,2.333333333,6.0,21.0,0.0,14.66666667,0.0,0.0,0.0,299.6033333,0.0,19.47,13.0,15.98333333,2.333333333,8.153333333,146.9866667,0.0,61.66666667,172.0866667,8.333333333,122.3333333,0.0,7,2,2,0,223.05,3352.0,37.18,208,37.0,0,129.9899902,2.0,2.0,0,15.0,1,3.0,5.0,0,0,0,1,73.0,1090055,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
847.0,44.99,15.9,0.6825,0.0,221.0,22.01,5.666666667,1.666666667,165.0,1.333333333,100.3333333,0.0,0.0,0.0,298.88,0.19,204.47,13.33333333,14.59,3.0,6.243333333,118.1933333,0.19,192.0,385.1566667,7.333333333,260.3333333,0.0,9,1,1,1,351.35,6011.0,43.92,364,41.0,0,149.9899902,1.0,1.0,0,0.0,0,1.0,1.0,0,0,0,0,261.0,1090056,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
738.5,69.99,14.2,3.0225,0.0975,-463.5,-17.32,17.33333333,0.0,2.666666667,7.0,93.0,22.66666667,24.66666667,0.0,383.17,4.62,182.1266667,25.33333333,18.88,20.66666667,17.18,194.0466667,0.333333333,139.3333333,371.25,17.66666667,168.0,0.333333333,7,1,1,1,519.76,6084.0,86.63,284,87.0,0,149.9899902,1.0,1.0,0,7.0,0,4.0,6.0,0,0,0,0,215.0,1090057,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
536.25,59.99,18.2,0.0,0.0,-197.25,-19.945,0.333333333,8.0,32.66666667,0.0,34.33333333,11.0,34.33333333,0.333333333,191.5833333,0.0,120.1233333,9.666666667,7.513333333,1.0,2.423333333,152.2966667,0.0,78.33333333,159.41,8.333333333,132.6666667,0.0,7,1,1,1,408.4,4084.0,68.07,204,68.0,0,129.9899902,1.0,1.0,0,1.0,0,1.0,4.0,0,0,0,1,215.0,1090058,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
337.25,69.99,0.0,0.0,0.0,-253.25,-48.9825,10.0,0.0,19.66666667,0.0,79.66666667,1.333333333,2.333333333,0.0,116.2566667,0.0,179.35,4.0,3.596666667,2.0,1.873333333,194.86,0.0,49.33333333,100.7466667,10.0,83.33333333,0.0,11,1,1,0,1135.02,7146.0,113.5,167,75.0,1,239.9899902,2.0,2.0,0,0.0,0,6.0,6.0,0,0,0,0,408.1745127506145,1090059,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1189.0,50.075,64.0,3.8025,0.0,-546.0,-58.2675,4.333333333,7.333333333,53.33333333,0.333333333,92.66666667,4.333333333,11.33333333,0.333333333,730.24,0.256666667,250.63,23.0,23.37666667,4.0,9.76,394.9766667,0.0,139.3333333,585.89,11.66666667,244.3333333,3.666666667,9,2,1,0,1295.45,14168.0,161.93,352,106.0,0,29.98999023,1.0,1.0,0,3.0,1,1.0,6.0,0,0,0,0,261.0,1090060,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1103.0,35.99,0.0,0.0975,0.78,129.0,-2.5575,10.0,9.0,38.66666667,0.333333333,68.0,4.666666667,17.66666667,0.666666667,519.9933333,0.11,188.21,81.33333333,97.21666667,31.33333333,87.22666667,261.3133333,0.0,184.3333333,446.8866667,19.0,247.6666667,1.333333333,9,1,1,0,336.4,7815.0,42.05,307,43.0,0,149.9899902,1.0,1.0,0,2.0,0,6.0,4.0,0,1,0,1,261.0,1090061,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
555.5,44.8225,5.6,0.0,9.46,-130.5,-2.1025,4.666666667,1.666666667,12.0,0.0,62.66666667,0.0,0.0,0.0,279.9833333,0.0,159.78,25.66666667,23.81,7.666666667,10.71333333,252.95,0.0,104.0,186.8133333,6.333333333,178.6666667,1.333333333,11,1,1,0,875.52,7736.0,87.55,221,54.0,0,149.9899902,1.0,1.0,0,11.0,1,1.0,7.0,0,0,0,0,322.0,1090062,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
507.25,59.575,54.2,0.0,0.0,33.75,32.9675,8.0,1.0,20.66666667,0.0,33.0,0.333333333,1.0,1.333333333,218.4066667,0.0,65.89333333,17.33333333,11.64,2.333333333,4.68,265.8466667,0.0,9.666666667,18.45333333,9.0,115.6666667,0.333333333,7,2,2,0,1009.75,5642.0,168.29,158,168.0,0,149.9899902,1.0,1.0,0,7.0,1,6.0,9.0,0,0,0,1,215.0,1090063,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1666.0,69.99,1.1,0.0,0.0,151.0,3.3,13.33333333,2.333333333,27.33333333,0.0,72.66666667,0.0,0.0,0.0,1333.143333,0.0,330.96,57.0,217.3233333,51.0,293.85,339.34,0.0,129.3333333,1324.763333,15.66666667,137.6666667,0.0,11,1,1,0,682.15,16293.0,68.22,188,51.0,1,99.98999023,4.0,2.0,0,3.0,1,1.0,7.0,0,0,0,1,17.0,1090064,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0.0,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1,0,181.56,23.0,30.26,0,31.0,1,29.98999023,1.0,1.0,0,8.0,1,3.0,5.0,0,0,0,1,215.0,1090065,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1218.5,69.4075,19.1,0.0,0.0,-387.5,-18.98,21.66666667,1.666666667,269.3333333,0.0,206.3333333,16.33333333,24.66666667,1.0,775.2533333,0.0,282.93,43.33333333,41.5,7.333333333,8.623333333,353.4833333,0.0,308.3333333,704.6966667,23.33333333,426.3333333,0.0,11,2,1,1,616.01,13474.0,68.45,451,68.0,0,79.98999023,1.0,1.0,0,0.0,0,2.0,7.0,0,0,0,1,322.0,1090066,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
340.5,79.99,0.0,0.0,0.0,-29.5,0.0,3.0,2.0,18.0,0.0,11.66666667,0.0,0.0,0.0,256.6733333,0.0,41.47,9.0,1.406666667,3.666666667,10.2,134.06,0.0,26.66666667,164.0833333,5.0,63.33333333,0.333333333,11,2,2,1,528.14,3595.0,52.81,84,59.0,0,99.98999023,1.0,1.0,0,1.0,1,1.0,3.0,0,0,0,0,322.0,1090067,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
313.25,44.99,5.5,0.0,0.0,37.75,-2.3,2.0,1.0,10.33333333,0.0,14.0,1.333333333,3.0,0.0,177.19,0.0,54.83666667,7.333333333,6.37,0.333333333,5.45,122.63,0.0,44.33333333,109.3966667,3.0,73.0,1.666666667,9,3,1,0,356.2,2925.0,44.53,88,44.0,0,149.9899902,2.0,2.0,0,15.0,1,5.0,7.0,1,1,0,1,161.0,1090068,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
823.5,79.99,22.4,0.2,0.78,-36.5,10.0,8.333333333,1.666666667,25.66666667,3.333333333,137.6666667,0.666666667,1.666666667,1.0,293.12,2.896666667,240.1466667,23.33333333,21.12666667,3.333333333,4.926666667,334.5433333,1.18,107.0,198.7233333,10.66666667,188.6666667,3.666666667,7,1,1,0,402.66,4092.0,80.53,329,57.95863987707208,0,149.9899902,1.0,1.0,0,4.0,0,1.0,9.0,0,0,0,0,215.0,1090069,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
588.0,79.99,0.0,0.0,0.0,-127.0,-5.26,8.0,2.0,12.33333333,0.0,44.33333333,0.333333333,0.333333333,0.0,222.18,0.0,90.08333333,23.66666667,21.32333333,12.33333333,26.71,277.8333333,0.0,34.0,34.43,10.0,107.3333333,5.333333333,9,2,1,0,731.87,5638.0,91.48,231,92.0,0,199.9899902,1.0,1.0,0,7.0,1,3.0,8.0,0,0,0,1,261.0,1090070,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
636.5,72.2475,0.0,0.0,0.0,-328.5,126.7725,13.66666667,2.666666667,31.66666667,0.0,14.0,1.333333333,3.0,2.333333333,355.64,0.0,16.90333333,8.0,6.853333333,0.0,0.0,145.8666667,0.0,47.66666667,226.69,16.33333333,106.3333333,0.333333333,11,2,2,0,538.25,6842.0,53.83,135,56.0,0,149.9899902,1.0,1.0,0,4.0,0,6.0,9.0,0,0,0,0,322.0,1090071,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
653.5,69.99,0.0,0.0975,0.0,-283.5,0.3975,16.0,0.333333333,8.666666667,0.333333333,136.3333333,0.0,0.0,0.0,211.9533333,0.29,330.48,34.66666667,50.22,14.66666667,20.89666667,119.8733333,0.29,171.0,422.5633333,16.33333333,139.3333333,0.333333333,7,1,1,0,307.19,2834.0,51.2,272,51.0,0,199.9899902,1.0,1.0,0,3.0,1,1.0,6.0,0,0,0,1,215.0,1090072,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
149.0,36.04,0.0,0.0,0.0,23.0,-21.675,2.333333333,0.0,3.666666667,0.0,36.0,0.0,0.0,0.0,42.65666667,0.0,46.57666667,21.0,30.46666667,16.33333333,18.00333333,64.79666667,0.0,22.0,24.43666667,2.333333333,35.33333333,0.666666667,11,1,1,1,385.54,1967.0,38.55,64,38.0,0,129.9899902,1.0,1.0,0,8.0,1,2.0,3.0,0,0,0,0,322.0,1090073,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
171.0,39.99,0.0,0.0,0.0,-58.0,0.0,0.666666667,1.333333333,9.0,0.333333333,10.33333333,0.333333333,1.0,0.0,130.7466667,0.0,29.72666667,6.333333333,5.48,0.0,0.0,39.41666667,0.0,18.0,121.0566667,2.0,46.33333333,0.333333333,9,1,1,1,382.28,1301.0,47.79,54,45.0,0,79.98999023,1.0,1.0,0,11.0,0,1.0,4.0,0,0,0,1,261.0,1090074,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2234.0,84.99,65.0,0.2925,0.0,-455.0,-47.2025,10.0,29.66666667,134.6666667,0.0,321.6666667,3.666666667,11.33333333,0.666666667,1225.516667,0.0,679.76,93.33333333,137.9,59.66666667,100.83,1155.906667,0.0,421.6666667,749.3633333,39.66666667,535.3333333,19.0,11,2,2,0,1158.52,12404.0,115.85,781,126.0,0,129.9899902,2.0,2.0,0,15.0,1,1.0,7.0,0,0,0,0,96.0,1090075,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
460.25,69.99,0.0,0.0,0.64,-20.25,0.35,1.666666667,4.666666667,33.66666667,0.333333333,8.0,0.0,0.0,0.0,379.91,0.0,22.42666667,2.333333333,1.183333333,0.0,0.0,144.4433333,0.0,33.66666667,257.8933333,6.333333333,70.33333333,0.0,7,1,1,0,307.18,2731.0,51.2,70,51.0,0,79.98999023,1.0,1.0,0,6.0,1,2.0,6.0,0,0,0,1,215.0,1090076,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1129.75,35.99,0.525,0.0,0.0,-96.75,-0.5375,9.0,0.666666667,7.333333333,0.0,114.0,5.0,12.33333333,0.0,710.2166667,0.0,384.8933333,37.0,69.95666667,29.0,89.13666667,259.71,0.0,102.0,835.4,9.666666667,126.3333333,3.666666667,11,1,1,1,519.46,11915.0,51.95,249,43.0,1,59.98999023,2.0,2.0,0,3.0,0,1.0,3.0,0,0,0,0,216.0,1090077,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
224.25,69.99,0.0,0.0975,0.0,-50.25,-1.1125,10.0,4.333333333,25.66666667,0.666666667,57.33333333,2.0,24.0,0.0,122.3866667,0.266666667,52.65666667,1.333333333,0.846666667,0.666666667,0.433333333,159.77,0.266666667,8.666666667,15.27333333,14.33333333,90.0,2.666666667,11,2,1,1,716.61,4313.0,71.66,136,57.0,1,29.98999023,2.0,2.0,0,3.0,1,4.0,5.0,0,0,0,0,285.0,1090078,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2967.75,140.2325,41.2875,0.0,0.0,560.25,37.8875,46.0,4.333333333,223.6666667,6.333333333,404.3333333,23.33333333,50.66666667,5.666666667,1521.023333,23.01,615.25,121.6666667,162.4533333,36.66666667,81.99333333,1421.076667,4.25,397.3333333,715.2066667,50.33333333,926.0,0.0,7,1,1,1,1187.17,13856.0,197.86,1140,198.0,0,199.9899902,2.0,2.0,0,1.0,0,5.0,6.0,0,0,0,1,211.0,1090079,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1846.0,77.69,95.1,0.0,0.235,-594.0,-111.785,11.0,0.333333333,88.33333333,0.0,293.3333333,16.66666667,58.66666667,0.333333333,762.8866667,0.0,500.44,74.66666667,49.73333333,12.33333333,17.10333333,670.4833333,0.0,280.6666667,592.8433333,11.33333333,413.3333333,18.33333333,7,1,1,1,1058.97,10415.0,176.5,689,177.0,0,149.9899902,1.0,1.0,0,15.0,1,6.0,6.0,0,0,1,1,215.0,1090080,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
284.5,44.99,8.0,0.0,0.0,-80.5,-8.2625,5.0,0.666666667,21.66666667,0.0,49.33333333,0.0,0.0,4.333333333,146.1166667,0.0,116.2133333,10.66666667,8.13,0.666666667,0.066666667,155.3566667,0.0,70.66666667,106.9733333,5.666666667,110.6666667,2.666666667,11,1,1,1,506.14,2921.0,50.61,122,46.0,1,129.9899902,2.0,2.0,0,3.0,0,1.0,6.0,0,0,0,0,36.0,1090081,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1771.0,68.8575,52.9,0.0975,0.0,609.0,99.64,12.33333333,29.0,126.3333333,0.666666667,51.0,35.33333333,109.6666667,0.666666667,1240.613333,0.023333333,263.7266667,37.66666667,101.72,8.666666667,35.58333333,459.4,0.0,193.0,1044.94,41.33333333,302.3333333,6.0,9,1,1,1,711.31,10585.0,88.91,304,74.0,0,79.98999023,1.0,1.0,0,6.0,1,2.0,9.0,0,0,0,1,261.0,1090082,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
202.5,9.1675,0.0,0.0,11.775,-18.5,-9.18,1.0,1.666666667,5.0,0.0,1.0,0.333333333,0.333333333,0.0,266.9633333,0.0,2.01,0.0,0.0,0.0,0.0,120.3333333,0.0,9.0,148.64,2.666666667,28.33333333,0.0,11,2,2,0,199.82,1997.0,19.98,31,24.0,0,99.98999023,2.0,2.0,0,1.0,0,2.0,1.0,0,0,0,0,143.0,1090083,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
665.5,69.99,8.0,0.0,0.0975,63.5,-8.2025,2.0,6.333333333,37.0,0.0,83.0,0.0,0.0,0.0,326.0966667,0.0,108.24,54.33333333,52.23,24.66666667,30.38333333,238.59,0.0,70.66666667,195.7466667,8.333333333,166.0,1.666666667,7,2,2,0,469.01,3763.0,78.17,282,78.0,1,9.989997864,3.0,1.0,1,15.0,1,2.0,6.0,1,1,0,1,39.0,1090084,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
706.25,69.99,2.2,0.0975,0.0,35.75,6.635,10.0,12.66666667,51.66666667,0.333333333,133.0,0.666666667,1.666666667,0.0,227.7466667,0.09,178.7166667,45.0,63.03333333,13.33333333,29.29666667,221.68,0.09,158.0,184.7833333,22.66666667,226.3333333,4.666666667,9,1,1,1,467.27,5077.0,58.41,366,61.0,0,129.9899902,3.0,2.0,0,5.0,1,3.0,8.0,0,0,1,1,36.0,1090085,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
945.0,84.9075,0.0,12.1875,0.355,-132.0,-11.7175,3.666666667,44.33333333,18.66666667,9.666666667,97.33333333,3.666666667,16.0,0.0,536.35,52.06666667,217.01,56.33333333,63.63,13.33333333,48.33,400.89,21.35,161.3333333,352.47,48.33333333,283.3333333,3.666666667,11,1,1,1,958.09,11309.0,95.81,345,94.0,1,99.98999023,2.0,2.0,0,4.0,1,4.0,6.0,0,0,0,0,82.0,1090086,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
357.25,44.99,22.7,0.0,0.0,225.75,73.105,5.0,1.0,34.33333333,0.0,47.0,3.0,8.666666667,0.666666667,139.31,0.0,84.66,30.33333333,41.07,6.333333333,19.32,137.6533333,0.0,58.66666667,86.31666667,6.0,103.3333333,0.0,7,1,1,1,240.42,1238.0,40.07,124,40.0,0,129.9899902,1.0,1.0,0,2.0,1,1.0,8.0,0,0,0,0,215.0,1090087,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
278.25,44.99,7.3,0.195,0.0,13.75,-6.3625,6.333333333,1.333333333,44.33333333,0.666666667,17.0,1.666666667,8.666666667,0.0,215.2233333,0.046666667,18.21333333,47.33333333,79.43,3.0,9.683333333,180.3866667,0.046666667,39.33333333,53.05,7.666666667,104.6666667,0.333333333,11,1,1,1,464.11,3407.0,46.41,104,49.0,0,99.98999023,1.0,1.0,0,7.0,1,4.0,6.0,1,0,0,1,322.0,1090088,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
21.5,29.99,0.2,0.0975,0.0625,-17.5,-0.36,0.0,1.0,1.333333333,0.666666667,0.333333333,0.0,0.0,0.0,13.39,0.046666667,0.0,0.0,0.0,0.0,0.0,13.39,0.0,0.0,0.0,1.0,5.666666667,0.0,11,1,1,0,522.21,743.0,52.22,9,37.0,0,149.9899902,1.0,1.0,0,15.0,1,3.0,9.0,0,0,0,1,322.0,1090089,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
922.0,63.9475,98.2,4.1925,0.0,-380.0,-97.8475,3.0,8.666666667,43.0,5.666666667,61.0,5.666666667,32.66666667,0.0,464.5033333,11.41,393.33,24.66666667,19.87333333,4.333333333,35.28,269.1366667,11.41,123.3333333,588.7,11.66666667,127.3333333,2.666666667,7,2,1,0,744.62,4243.0,124.1,196,124.0,0,79.98999023,1.0,1.0,0,10.0,1,6.0,9.0,0,0,0,0,215.0,1090090,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
196.75,69.99,0.0,0.0975,0.48,0.25,-0.0825,0.666666667,16.0,48.33333333,0.666666667,5.0,1.333333333,1.333333333,5.0,148.4533333,0.053333333,11.79333333,3.666666667,6.07,0.0,0.0,112.77,0.0,15.33333333,47.47666667,16.66666667,59.66666667,0.0,11,1,1,1,582.5,1925.0,58.25,61,57.0,0,149.9899902,2.0,1.0,0,10.0,1,4.0,7.0,0,0,0,1,205.0,1090091,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
379.25,10.0,0.0,0.0,0.0,-100.25,0.2475,0.666666667,0.0,4.333333333,0.0,57.66666667,0.0,0.0,0.0,160.69,0.0,110.4133333,10.0,10.03333333,4.0,9.326666667,225.9,0.0,18.33333333,45.20333333,0.666666667,59.66666667,0.0,9,2,2,0,84.5,3053.0,10.56,109,11.0,0,129.9899902,1.0,1.0,0,1.0,1,2.0,9.0,0,0,0,1,261.0,1090092,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
638.75,10.0,85.7,0.0,0.0,146.25,16.3575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,2,0,312.78,2910.0,52.13,150,52.0,0,79.98999023,1.0,1.0,0,3.0,1,5.0,8.0,0,0,0,0,215.0,1090093,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
283.75,46.0925,18.7,0.0,5.1675,-167.75,-17.01,3.0,0.333333333,11.0,0.0,82.33333333,0.333333333,0.333333333,0.0,82.47,0.0,118.4633333,10.33333333,7.073333333,6.666666667,30.64666667,96.86,0.0,30.66666667,104.0733333,3.333333333,24.66666667,1.333333333,11,1,1,1,504.91,2247.0,56.1,123,52.0,0,29.98999023,1.0,1.0,1,6.0,1,2.0,6.0,0,0,0,0,322.0,1090094,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
589.75,69.4075,0.0,0.0,0.0975,42.25,0.7975,23.33333333,2.666666667,24.0,0.0,96.33333333,0.333333333,0.333333333,0.0,272.12,0.0,159.4533333,50.66666667,71.97,7.666666667,25.45666667,176.04,0.0,134.0,255.5333333,26.0,176.6666667,0.333333333,9,2,1,1,409.49,3279.0,58.5,244,58.0,0,149.9899902,1.0,1.0,0,11.0,1,1.0,6.0,0,0,0,0,261.0,1090095,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1225.25,134.99,0.0,0.0,0.0,65.75,-0.495,10.0,2.0,65.0,0.0,274.0,0.0,0.0,0.0,382.1166667,0.0,500.31,39.33333333,64.87666667,43.33333333,173.4866667,584.0,0.0,164.6666667,298.43,12.0,238.3333333,19.33333333,7,3,2,0,632.42,6490.0,126.48,522,57.95863987707208,0,29.98999023,2.0,2.0,1,1.0,0,1.0,6.0,0,0,0,1,25.0,1090096,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
287.25,44.99,4.6375,0.0,0.0,-87.25,-5.6275,2.0,0.333333333,21.66666667,0.0,28.33333333,0.0,0.0,0.0,135.6866667,0.0,47.10333333,2.666666667,4.283333333,0.0,0.0,110.9933333,0.0,27.33333333,71.79666667,2.333333333,48.33333333,0.0,7,2,1,0,211.74,1742.0,42.35,84,57.95863987707208,0,129.9899902,1.0,1.0,0,5.0,1,2.0,9.0,0,0,0,0,215.0,1090097,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
995.5,42.33,48.7,0.6825,0.0,-0.5,-4.815,22.66666667,0.0,5.666666667,2.0,130.3333333,7.333333333,11.0,0.666666667,379.9466667,1.14,357.9266667,77.33333333,72.83,17.33333333,25.87,246.4866667,0.513333333,240.0,491.3933333,22.66666667,253.3333333,0.0,7,1,1,1,548.57,4914.0,91.43,353,91.0,0,129.9899902,2.0,1.0,0,3.0,1,1.0,5.0,1,1,1,1,191.0,1090098,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
463.5,44.99,10.4,0.0,35.7125,383.5,30.71,7.0,10.66666667,63.33333333,0.0,11.0,0.333333333,0.666666667,0.333333333,134.2933333,0.0,9.65,4.333333333,7.41,0.0,0.0,50.78,0.0,57.0,93.16333333,17.66666667,106.0,0.0,11,1,1,1,489.5,2679.0,48.95,140,57.0,0,99.98999023,1.0,1.0,0,7.0,1,3.0,5.0,1,1,1,1,322.0,1090099,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
12.25,44.99,0.0,0.0,0.0,-8.25,0.0,0.333333333,0.666666667,0.0,0.0,6.0,0.0,0.0,0.0,2.093333333,0.0,0.966666667,0.666666667,0.486666667,0.0,0.0,2.173333333,0.0,2.0,0.886666667,1.0,3.666666667,0.0,11,1,1,1,354.25,151.0,35.43,12,35.0,0,99.98999023,1.0,1.0,0,2.0,0,1.0,7.0,0,0,0,0,322.0,1090100,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
19.25,29.99,1.4,0.0,0.0,-6.25,-1.4,0.666666667,0.0,2.666666667,0.0,0.666666667,0.0,0.0,0.0,16.27333333,0.0,1.8,2.666666667,3.546666667,0.0,0.0,3.66,0.0,7.333333333,14.41333333,0.666666667,9.333333333,0.0,11,2,2,0,457.88,3677.0,45.79,10,29.0,0,79.98999023,1.0,1.0,0,4.0,0,1.0,1.0,0,0,0,1,322.0,1090101,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
589.0,69.99,0.0,0.585,0.0,76.0,0.3375,17.33333333,8.0,58.33333333,1.0,96.0,0.0,0.0,0.0,188.0766667,0.166666667,114.0,26.66666667,29.79666667,24.0,29.46666667,165.58,0.006666667,74.66666667,136.4966667,25.66666667,102.6666667,1.333333333,9,1,1,1,405.97,5100.0,50.75,212,51.0,0,129.9899902,1.0,1.0,0,7.0,0,5.0,3.0,0,0,0,0,261.0,1090102,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2.75,39.99,0.0,0.0,0.0,-2.75,0.0,0.0,0.0,0.0,2.666666667,0.0,0.0,0.0,0.0,0.0,4.733333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.666666667,0.0,11,1,1,0,359.2,73.0,35.92,2,24.0,0,299.9899902,1.0,1.0,0,9.0,1,4.0,6.0,0,0,0,1,322.0,1090103,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2107.0,54.99,117.6,0.0975,0.0,770.0,69.685,12.66666667,1.333333333,97.33333333,0.0,160.6666667,4.0,10.66666667,0.0,634.6366667,0.0,543.0466667,132.3333333,139.97,52.66666667,143.7133333,599.4533333,0.0,206.0,578.2233333,14.0,309.0,13.66666667,11,1,1,0,1480.84,14922.0,148.08,517,157.0,0,149.9899902,4.0,3.0,0,5.0,0,1.0,1.0,0,0,0,0,108.0,1090104,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
56.75,10.0,0.5,0.0,0.0,-21.75,-0.5,0.666666667,1.333333333,4.0,0.0,5.666666667,0.0,0.0,0.0,32.15666667,0.0,10.99,7.666666667,5.653333333,2.666666667,8.28,20.73,0.0,9.333333333,22.41666667,2.0,18.66666667,0.0,7,2,2,0,71.92,380.0,11.99,24,12.0,0,79.98999023,1.0,1.0,0,5.0,1,2.0,7.0,0,0,0,1,215.0,1090105,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2210.5,94.98,32.0,0.0,8.045,-988.5,-37.0625,23.33333333,5.333333333,222.0,0.0,240.6666667,3.333333333,9.333333333,0.666666667,1661.936667,0.0,669.75,136.6666667,198.7666667,9.333333333,22.02,653.42,0.0,307.3333333,1638.26,28.66666667,473.3333333,6.333333333,11,3,2,0,1083.02,18210.0,108.3,573,119.0,1,99.98999023,2.0,2.0,0,1.0,1,1.0,8.0,0,0,0,1,295.0,1090106,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
